object_id,name,description,group,img_name
19936901,"Фотооткрытка. Город Брянск. Наводнение 1908 г., вид на Зарецкую слободу.",,Печатная продукция,20641658.jpg
11171454,"Газета. ""На боевом посту"" № 244.",Ежедневная красноармейская газета Забайкальского фронта.Ответственный редактор М.Ф. Мельянцев,Печатная продукция,14180965.jpg
11740851,Открытка почтовая. Олег Стриженов.,,Печатная продукция,9305337.jpg
10395925,"Нотное издание: ""Три романса для одного голоса с аккомпанементом фортепиано"".","Нотное издание содержит романс ""У врат обители святой"" на слова М.Ю. Лермонтова.",Печатная продукция,17645800.jpg
10437183,Газета «Знамя труда». № 106 от 30 августа 1983 г.,2 листа. Тираж 10 600 экземпляров,Печатная продукция,7545566.jpg
19940070,"Журнал ""Нива"" №4 от 28 января 1917 г.","В бумажной обложке. В номере: дневник военных действий, незаметные герои  фронта очерк о приюте для детей интеллигентных  беженцев в Петрограде Декларация писателей ""К гражданам-солдатам"", ""Воззвание Советов Рабочих и Солдатских депутатов"".",Печатная продукция,20646306.jpg
10405407,"Газета ""Юность News"" (выпуск № 8, апрель 2009 г.).","Газета танцевального коллектива ""Юность"", главный редактор Денис Ляпин, на 16 страницах, посвящен апрельским событиям в жизни коллектива ""Юность"". На 9 странице рубрика ""Лицо номера"", посвященная художественному руководителю А.Д. Сазонову, его профессиональной, гастрольной и семейно-личной жизни.",Печатная продукция,7502857.jpg
18406142,"открытка. Привет из Рыбинска. Набережная, Пристани и Караван.",,Печатная продукция,18541042.jpg
19928135,П.Я. Тадеуш.От единоличного к коллективному хозяйству.,М.: издательство «Новая деревня» 1929 г. 128 стр.,Печатная продукция,20627492.jpg
13165318,"Газета. ""За мир и труд"" № 102.",Ежедневная красноармейская газета Революционного Военного совета Северо-Кавказского военного округа. Заместитель ответственного редактора Арабельский.,Печатная продукция,14168183.jpg
32172368,Пластинка. Поет Валерий Ободзинский (обе стороны),,Прочие,37734987.jpg
27790093,Марка почтовая,,Прочие,31682441.jpg
9334722,"Протез-предплечье, нитролаковый с резиновой отвинчивающейся кистью и универсальным зажимом. Применяется после ампутации правого предплечья","Протез состоит из нитролаковой гильзы предплечья с металлическим никелированным приспособлением с винтовой нарезкой, последнее служит для ввинчивания зажима или кисти, кожаной гильзы плеча. Металлические никелированные шины с локтевыми шарнирами соединяют гильзы предплечья и плеча, застежкой на плече с двумя сыромятными ремнями и пряжками. Прямой трос от зажима крепится к лямке, подкладка замшевая. Последняя одевается на здоровое надплечье. Разжатие зажима активное за счет работы надплечья. Удерживание предмета пассивное",Прочие,12841630.jpg
13696035,Конверт почтовый. С днём космонавтики (штемпель).,,Прочие,11995155.jpg
8700009,Грузик дьяковского типа.,"С зубчатыми округлыми в плане формы двумя основаниями, с продольным сквозным отверстием",Прочие,5063153.jpg
11776355,"Игрушка елочная ""Фонарик""",,Прочие,9348989.jpg
11728896,"Вымпел ""Победителю социалистического соревнования"" в честь 60-летия образования СССР.",,Прочие,9289542.jpg
24378397,фрагмент стенки. Мишино I,"фрагмент стенки. Шурф №1 Культурный слой, глубина 95-105см",Прочие,26831191.jpg
6214479,ХАРМОФОН c электроприводом.,"Хармофон можно назвать электромеханической фисгармонией или  аккордеоном с одним тембром: многоголосный язычковый клавишный инструмент с электроприводом для нагнетания воздуха.  В хармофоне звук образуется, как в аккордеоне, фисгармониии, в результате колебания металлических язычков, но воздух нагнетается в меха не механически, а при помощи электричества. Инструмент не является электромузыкальным, так как электричество используется не для синтеза звука, а только для обеспечения подачи воздуха.",Прочие,3272655.jpg
32172692,Пластинка в конверте «Веселые уроки радионяни. Астрономия» (Пластинка № 21),,Прочие,37735521.jpg
10560060,Пробирка N 5 из укладки для поверхностей (SURFACE PIPETTE KIT) для взятия проб на наличие микробов с поверхности полотна бегущей дорожки (служебный модуль),"Представляет собой цилиндр из пластмассы белого цвета. Донышко закругленной формы. Верх пробирки расширенной формы с резьбой внутри, завинчивающийся на пробку с ватной палочкой, длиной 5 см. На пробке приклеен номер 5",Прочие,7712603.jpg
18520602,Тетрадь набросков Курданова Валерия Аслановича - первого профессионального балкарского художника,"Сто листов белой бумаги скрепленные желтым шнурком в красной синтетической обложке. В тетради синей шариковой ручкой сделаны записи художника за личною подписью с указанием дат с 1988 года по 1991 год, а так же наброски рисунков.",Прочие,18714769.jpg
19927765,"Билет пригласительный Стриженка Иосифа Петровича на торжественный вечер, посвящённый Дню энергетика, 55-летию плана ГОЭЛРО и выработке триллионного клиоваттчаса в 1975 г. от Министрества и профсоюза рабочих энергетики и электрификации СССР. 1975 г.",,Прочие,20626890.jpg
11772573,Скобель,"Представляет собой широкое лезвие, от которого отходят заостренные прямоугольной формы стержни. Лезвие полукруглой формы. Служил для соскабливания коры с дерева.",Прочие,9344255.jpg
32172196,"Постановление, комсомол",Постановление бюро Кемеровского ОК ВЛКСМ №23 от 05.04.1989 об утверждении плана работы Кемеровского Ок ВЛКСМ на ll квартал 1989г.,Прочие,37734659.jpg
19936423,"Туристический буклет ""Петродворец""",,Прочие,20640859.jpg
9005650,Конверт почтовый.,"Конверт почтовый Министерства связи СССР, 1986. 27.01.86  Художник В. Чмаров.  Изготовлено на Пермской  фабрике Гознака.  Слева изображение книги, газеты, свернутой бумаги и факела. Конверт выпущен к Дню печати. Справа в верху изображение почтовой марки.",Прочие,5458595.jpg
11092442,Аптечка настенная с дверцей и выдвижным ящиком,Аптечка настенная с дверцей и выдвижным ящиком,Прочие,8441046.jpg
9743458,Вымпел,"Предмет треугольной формы, зеленого цвета с надписью ""Добровольное спортивное общество ""Урожай"", в середине изображены два хлебных снопа, над ними буква ""у"", внизу ""РСФСР"", по краю кайма желтого цвета, по углам - кисти и витой шнур для подвешивания.",Прочие,6482139.jpg
24377870,"Фотография сюжетная. Эрл Норрис - маршал гонки ""Надежда-91"" около собак","На снимке  мужчина с бородой, одет в брюки, куртку, кепку. Куртка наполовину расстегнута, руки держит в карманах. На снимке заснят в движении, повернут 3/4 вправо. Движется мимо двух запряженных собак, лежащих на соломе. На обороте надпись: "" Эрл Норрис - маршал гонки"" с автографом",Прочие,26830264.jpg
6218444,"АЛЬТ с этикетом ""Andreas Jais in Mitten wald an der Halt 1746""",,Прочие,2458381.jpg
8722675,Инструмент. Калибр-скоба,Прямоугольная пластина с усечёнными углами и двумя вырезами грибовидной формы на противоположных сторонах.,Прочие,5095211.jpg
27790377,Марка почтовая,,Прочие,31682862.jpg
32172593,"Пластинка. Поет Рафаэль. 1 «Когда я закрываю глаза», «Говорят, что мы оба сумасшедшие от любви», 2 «На краю жизни», «Мой брат»",,Прочие,37735359.jpg
24378400,фрагмент стенки. Мишино I,"фрагмент стенки. Шурф №1 Культурный слой, глубина 95-105см",Прочие,26831194.jpg
3711811,"Судомодель. Ледокольный пароход ""Александр Сибиряков"".","Корпус модели изготовлен из сферопластика, палуба, детали надстроек, фальшборт выполнены из фольгированного текстолита. Фальшборт надстроек - красное дерево. Киль, рудерпост, руль, козырек полубака, дымовая труба, мачты, грузовые стрелы, лебедки, брашпиль, люки, леера, трапы, винт - медь, латунь, бронза, сталь, никель. Надводная часть корпуса выкрашена в черный цвет, белая ватерлиния, подводная часть - красная. В носу по правому и левому бортам и в корме надпись ""СИБИРЯКОВ"". В носовой части размещены два грузовых люка, закрытых тентами, между которыми установлена мачта с грузовыми стрелами, по бокам - восемь дефлекторов. Средняя надстройка имеет капитанский мостик, за ним установлены дымовая труба, два дефлектора черного цвета и четыре белого. Между средней надстройкой и ютом размещен грузовой люк, рядом с которым находится мачта с грузовыми стрелами. На палубе надстройки на шлюпбалках подвешены две зачехленные шлюпки. На палубе юта на шлюпбалках подвешены две зачехленные шлюпки. На кормовом флагштоке красный флаг.",Прочие,550627.jpg
9335062,Модель. Судно подкладное,,Прочие,12840492.jpg
10758601,Трубка сифонная пролетная.,Образец.  Продукция огнеупорного цеха - сифон С-71-300 для разливки стали. Изделие вытянутой прямоугольной формы с двумя круглыми отверстиями: сверху и снизу. На верхней плоскости имеется кольцевой выступ.,Прочие,7984646.jpg
4780982,Муюй (один из 4-х  предметов),,Прочие,27186079.jpg
9334824,Иглодержатель глазной пружинный с замком. Модель 377,Иглодержатель глазной пружинный с замком предназначается для удержания иглы при гланых операциях,Прочие,12843397.jpg
21618887,Открытка поздравительная,"Открытка поздравительная ""С Новым годом!"" прямоугольной формы. На лицевой стороне изображение тройки лошадей, сани и Дед Мороз со Снегурочкой.",Прочие,22975262.jpg
24377858,"Фотография сюжетная. Международные гонки на собачьих упряжках ""Надежда - 91""",На снимке крупным планом мужчина осматривает собачью пасть,Прочие,26830252.jpg
3718782,"Судомодель. Атомная подводная лодка проекта 971 (""Барс"" - класс НАТО - ""Акула"")."," Корпус модели выполнен из пластика и окрашен в черный цвет. Вдоль всего корпуса проходит тонкая белая ватерлиния. Ограждение боевой рубки находится в районе миделя. В ограждении размещены антенны, перископ. В носовой части установлены обтекатели гидролокатора и шумопеленгатора. Корабль имеет носовые и кормовые горизонтальные рули, установленные ниже ватерлинии, по правому борту в носовой части размещен якорь. В качестве движителя лодка имеет восьмилопастной гребной винт. На палубе надстройки в носу и корме находятся 2 аварийно-спасательных буя, окрашенные в бело-красный цвет, рядом с которыми находятся люки аварийного выхода. Лодка имеет развитое вертикальное хвостовое оперение с обтекаемым булем, в котором находится буксируемая антенна. Особенностью проекта является плавно сопряжённое соединение хвостового оперения с корпусом. Это сделано для уменьшения гидродинамических завихрений, создающих шум.",Прочие,563614.jpg
31693826,"Штемпель специальный почтовый. 100 лет со дня рождения В. И. Ленина. Минск, почтамт, 22.04.1970.","Штемпель из металла желтого и белого цветов, с глухим отверстием с внутренней резьбой для навинчивания ручки. Клише неправильной формы, с изображением двух лавровых ветвей. Текст: «СС / СР (разделены контуром пятиконечной звезды)» «100 / ЛЕТ / СО ДНЯ РОЖДЕНИЯ / В.И. ЛЕНИНА» «22-IV-70 / МИНСК - ПОЧТАМТ».",Прочие,37093079.jpg
3716708,Судомодель. Атомная подводная лодка проекта 627.,"Корпус модели выполнен из сферопластика и выкрашен в черный цвет. Вдоль всего корпуса проходит тонкая белая ватерлиния. Ограждение боевой рубки установлено со смещением в сторону носа. В ограждении размещены антенны, перископ, на борту ограждения рубки надпись ""270"". Корпус лодки имеет обтекаемую форму. В носовой части по правому борту находится якорь, в корме два четырехлопастных гребных винта и руль. Лодка снабжена носовыми и кормовыми горизонтальными рулями. На палубе надстройки в носу и корме находятся 2 аварийно-спасательных буя, окрашенные в бело-красный цвет. Рядом с кормовым аварийно-спасательным буем находится люк аварийного выхода.",Прочие,559706.jpg
6218470,Смычок скрипичный,,Прочие,2458390.jpg
3718155,Накладка дверная фигурная. из фурнитуры дверной,"Представляет собой плоское, кованное металлическое изделие, прямоугольной  - в основной своей  части - формы. Концы накладки выполнены в форме стилизованных изображений лилии. В них просверлены крепежные отверстия. В средней части приклепан Г-образный выступ для накладного дверного затвора. Цвет: Черный.",Прочие,562459.jpg
10458805,Макет корабля,"Макет на деревянной подставке выполнен из дерева и металла, покрыт краской. Представляет собой модель корабля типа ТСМ ки 8337 ""Орлик"" кормогового траления.",Прочие,7576354.jpg
3713967,"Судомодель. Дизель-электроход ""Обь""."," Корпус модели, надстройка и шлюпки выполнены из стеклопластика, винт латунный. Надстройка расположена в средней части. Надводная часть борта окрашена в черный цвет, белая ватерлиния, подводная часть красная, палуба зеленая, мачты и грузовые лебедки желтые. В носу и в корме по правому и левому бортам идет надпись белого цвета: ""ОБЬ"", ""ОВ"". На фальштрубе, установленной за средней надстройкой, на красном фоне изображены серп и молот. Рядом с фальштрубой на кранбалках подвешены 4 спасательные шлюпки белого цвета. В корме на специальных опорах расположена посадочная площадка, на которой находится вертолет. Под ней установлены на кранбалках две открытые шлюпки. На грот-мачте на флагштоке вывешен красный флаг с серпом и молотом.",Прочие,554635.jpg
9334684,Протез для верхней конечности при вылущении плеча (косметический),"Протез представляет собой цельную верхнюю конечность. Его предплечье нитро-лаковое, плечо шинно-гильзовое, заканчивающееся конечным раструбом на замшевой подкладке, надевается на туловище фиксируется к туловищу  прикрепленным к раструбу особым пояском",Прочие,12840757.jpg
24328456,Бутылка.,Тёмно-зелёного цвета.,Прочие,26760943.jpg
11764493,Коробок спичечный,Прямоугольной формы желтого цвета. Состоит из двух частей наружней и внутренней. На наружней части вверху наклеена этикетка прямоугольной формы белого цвета на которой изображен девичий костюм Воронежской Губернии.,Прочие,9333470.jpg
13131686,Туфли мозаичные женские,Туфли мозаичные женские. Мотив «сердечка» заключен в темно-синий с фестончатыми краями узор.,Прочие,11214044.jpg
7253391,ДАРАБУККА с креплением для рамы. Прин. Р. Шафи.,"Белый металл, конгрев (цветочно-геометрич.орнамент)",Прочие,3186755.jpg
8847985,Альбом выпускников 1971 года ТСШ №1,"Предмет прямоугольной формы, белого цвета, прошит черными нитками с левого края. По периметру начерчена рамка с уголками. В центре надпись печатными буквами ""10 в Выпускники 971 г.""",Прочие,5251553.jpg
10694263,Гвоздь кованый,"Гвоздь кованый, квадратный в сечении, шляпка круглая",Прочие,36781462.jpg
24365091,"Открытка почтовая. Портрет Гагарина Юрия Алексеевича Героя Советского Союза,  первого  космонавта",,Прочие,26812547.jpg
3713967,"Судомодель. Дизель-электроход ""Обь""."," Корпус модели, надстройка и шлюпки выполнены из стеклопластика, винт латунный. Надстройка расположена в средней части. Надводная часть борта окрашена в черный цвет, белая ватерлиния, подводная часть красная, палуба зеленая, мачты и грузовые лебедки желтые. В носу и в корме по правому и левому бортам идет надпись белого цвета: ""ОБЬ"", ""ОВ"". На фальштрубе, установленной за средней надстройкой, на красном фоне изображены серп и молот. Рядом с фальштрубой на кранбалках подвешены 4 спасательные шлюпки белого цвета. В корме на специальных опорах расположена посадочная площадка, на которой находится вертолет. Под ней установлены на кранбалках две открытые шлюпки. На грот-мачте на флагштоке вывешен красный флаг с серпом и молотом.",Прочие,554631.jpg
7253363,"Свистулька ""Лошадь"". Прин. С.А.Баласаняну.","тушь белого, серо-голубого и красно-коричневого цвета.",Прочие,3186708.jpg
3715091,"Судомодель. Дизельная подводная лодка проекта 877 (""Палтус""-класс НАТО ""Кило""(""Варшавянка""))","Корпус модели выполнен из сферопластика и выкрашен в черный цвет. Вдоль всего корпуса проходит тонкая белая ватерлиния. Ограждение боевой рубки установлено в районе миделя. В ограждении размещены антенны, перископ. Носовые горизонтальные рули установлены ближе к ограждению боевой рубки, по правому борту находится якорь.На палубе надстройки в корме находится аварийно-спасательный буй, окрашенные в бело-красный цвет, рядом с которым люк аварийного выхода. Лодка имеет развитый кормовой руль и восьмилопастной винт.",Прочие,556733.jpg
19941091,Письменный набор.,Письменный набор. Состоит из мраморной подставки двух квадратных чернильниц с металлическими крышками. На приборе имеется металлическая подставка для писем.,Прочие,20647990.jpg
27789494,Реферат,"Машинописный текст в мягкой обложке белого цвета. Реферат Чекановой С.Ю. гр. А-88-2 ИПИ «Лаврентий Павлович Берия», - 5 стр.",Прочие,31681702.jpg
32172640,"Пластинка «Чем не жених». Исп. Ансамбль «Здравствуй, песня», Долгоиграющая",,Прочие,37735453.jpg
9334731,Протез правой кисти при отсутствии 2-5 пальцев (косметический),Протез - резиновая кисть с четырьмя резиновыми пальцами. В футляре для культи кисти оставлено отверстие для большого пальца. Протез фиксируется шнуровкой на кисти и нижней 1/4 предплечья. Назначение косметическое,Прочие,12840776.jpg
3715091,"Судомодель. Дизельная подводная лодка проекта 877 (""Палтус""-класс НАТО ""Кило""(""Варшавянка""))","Корпус модели выполнен из сферопластика и выкрашен в черный цвет. Вдоль всего корпуса проходит тонкая белая ватерлиния. Ограждение боевой рубки установлено в районе миделя. В ограждении размещены антенны, перископ. Носовые горизонтальные рули установлены ближе к ограждению боевой рубки, по правому борту находится якорь.На палубе надстройки в корме находится аварийно-спасательный буй, окрашенные в бело-красный цвет, рядом с которым люк аварийного выхода. Лодка имеет развитый кормовой руль и восьмилопастной винт.",Прочие,556732.jpg
10779055,Вымпел пионерской организации,"Вымпел состоит из двух полотнищ красного цвета,  имеет форму равнобедренного треугольника, вверху кулиса. С двух сторон отделан желтой бахромой. На лицевой стороне в верхней части вышивка желтым цветом в три строки: ""Лучшему пионерскому звену"". На оборотной стороне надписи и изображения отсутствуют.Сохранность: потертости, загрязнения, пятна, сквозные прорывы, проколы, ткань выцвела.",Прочие,8011207.jpg
9410092,Пряслице,Грузик для прядения пряжи веретеном имеет круглую в плане и  усечено-биконическую в профиле форму. По центральной оси проходит сквозное отверстие округлой формы диаметром 7 мм. На наружной поверхности – орнамент из полос коричневого цвета,Прочие,26097171.jpg
41185202,"Альбом ""Дружина школы № 1"" (Славгородская средняя школа № 1).","Альбом изготовлен типографским способом из листов плотной бумаги. Листы скреплены с обложкой из плотного картона, обклеенного тканью красного цвета. На лицевой стороне надпись белым шрифтом. Альбом включает в себя список общественных мероприятий, краткий обзор праздников. Проиллюстрирован рисунками из журнала.",Прочие,50245878.jpg
24371025,Открытка. Фотопортрет  писателя Леонида Николаевича Андреева,,Прочие,26820309.jpg
8995733,"предмет сувенирный. Коробок спичек из набора по кинотематике: Film by Sergei Solovyev ""Black Rose is an Emblem of Sorrou, Red Rose is an Emblem of LoveФильм: Черная роза - эмблема печали, красная роза - эмблема любви. 1989","На коробке рисунок. На черном фоне морские кораллы, на верхней части картинки надпись ""АЯЯЯЯ ЯЙ! ВСЕМ НА ПАЛУБУ""",Прочие,5448688.jpg
9335048,Жетон треугольной формы «4-Н»,,Прочие,12839985.jpg
8929608,"Лезвия для массового катания ""Английский спорт"", Лондон, начало XX в. Лезвие(2).",,Прочие,5360333.jpg
19939003,Диафильм. По Советскому Союзу. Фотоэкран №7 «70-летию РСФСР»,,Прочие,20644447.jpg
22916117,"Образец ткани Киржачского шелкового комбината ""Заря"" из альбома №51","Образец ткани Киржачского шелкового комбината ""Заря"" из альбома №51",Прочие,24783466.jpg
11764548,Подкова.,"Подкова металлическая, кованная. С кажджой стороны подковы проходят по 3 отверстия для гвоздей. Концы подковы загнуты вверх. По внутренней части проходит ложбинка.",Прочие,9333543.jpg
15523140,Фото,"Фото. Курсы усовершенствования. г. Москва, 1960 год.  Лидия Павловна Милосердова.",Прочие,14509445.jpg
24378683,фрагмент стенки. Мишино I,"фрагмент стенки. Шурф №1 Культурный слой, глубина 105 -120см",Прочие,26831517.jpg
24378283,"Брошюра. Паркер Теодор. О преходящем и вечном в христианстве [Текст] / [соч.] Теодора Паркера  пер. с англ.  под ред. В. Черткова / Изд. ""Свободного Слова"", № 64. - Christchurch, Hants, England :  A. Tchertkoff, 1901. - 32 с. Обложка издательская","В издательской шрифтовой обложке светло-серого цвета.На с. 1 обложки черным типографским шрифтом разного вида и размера даны библиографические сведения (выходные данные - на английском языке заглавие и автор указаны параллельно на русском и французском языках), в нижней части - девиз издания, вверху - уточняющая надпись: ""Л. Толстой (рукой неустановленного лица синим карандашом), на с. 2-4 обложки - информация о местах продаж изданий ""Свободного  слова"" в разных странах (информация на языках стран, указанных в перечне) титульный лист шрифтовой (черной печатью), дублирует сведения обложки",Редкие книги,26830984.jpg
10667885,Книга. Die beiden Freunde. Zweiter Theil.,"В составном пестром картонном переплете с кожаными уголками и корешком, с золоченым тиснением по корешку, обрез с набрызгом на титуле - чернильный штамп: ""Павловский Дворец-Музей. Библиотека Росси. 1938 г."".",Редкие книги,31840225.jpg
24378255,"Брошюра. Толстой Л.Н. I. Ответ Синоду. II. Как читать Евангелие и в чем его сущность? [Текст] / Л.Н. Толстой. - [СПб.] : Кн-во ""Обновление"", № 3, 1906. - 16 c. - 3 к. Обложка издательская","В издательской шрифтовой обложке светлого жёлто-зелёного цвета.На с. 1 обложки типографским шрифтом черного цвета разного вида и размера даны библиографические сведения на с. 4 обложки – рекламно-издательская информация об опубликованных сочинениях Л.Н. Толстого и тех, которые готовятся к печати, внизу - адрес книгоиздательства ""Обновление"" без титульного листа на с. [1] вверху - сведения об авторе: ""Л.Н. Толстой"" (с типографским линейным подчёркиванием). Не разрезана",Редкие книги,26830899.jpg
9580170,Книга печатная. Слово на Никиту Пустосвята,,Редкие книги,45014750.jpg
41188636,"Книга. Lehrbuch für den Elementar-Unterricht in den Kriegswissenschaften ... von Dr. J.G. v. Hoyer ... - Th. 1 - Halle: Wisenhaus, 1828.","Lehrbuch für den Elementar-Unterricht in den Kriegswissenschaften ... von Dr. J.G. v. Hoyer ... - Th. 1 - Halle: Wisenhaus, 1828. - VIII, 382 c.: таб., 4 л. таб.Таблицы в тексте: данные о географии Пруссии, ее вооруженных силах.Таблицы: 1. генеалогическая таблица маркграфов Бранденбургских 2. генеалогическая таблица герцогов Швабских 3. генеалогическая таблица герцогов Прусских 4. генеалогическая таблица курфюрстов Бранденбургских.Переплет полукожаный, бумага мраморовидная, сине-коричневая, золотое тиснение и цветная наклейка (название) на корешке. Форзац голубой. Обрез коричневый крапчатый.",Редкие книги,50250869.jpg
19945784,Отчет Санктпетербургского Комитета  Общества Попечительного о тюрьмах за 1821 год. Книга,"В цельном переплёте зелёного сафьяна, переплётная крышка декорирована золототиснёным орнаментом, дублюра золотого тиснения форзацы зелёной бумаги, обрезы золочёные, ляссе жёлтого шёлка в начале и в конце блока по два пустых припереплётных листа.",Редкие книги,20654444.jpg
10910946,"Книга. Толстой Л.Н. Власть тьмы, или ""Коготок увяз, всей птичке пропасть"" [Text] / Драма в пяти действиях Льва Толстого. - М. :  Издание книжного магазина Е. Н. Тихомировой, 1887 (Типография М.Г.Волчанинова)",,Редкие книги,8198436.jpg
18426330,"книга гражданской печати. Философическая и политическая история о заведениях и коммерции европейцов в обеих Индиях, сочиненная аббатом Рейналем. Перевод с французскаго, изданный по высочайшему его Императорскаго величества повелению. [Перевел Григорий Николаевич Городчанинов].",,Редкие книги,18568574.jpg
19945378,"Cours d'économie politique, ou Exposition des principes qui déterminent la prospérité des nations. T. 6. Книга","В переплёте бордовой кожи, декорированном золотым тиснением обрезы золоченые форзацы голубого шёлка на авантитуле овальный гербовый штамп с текстом ""Bibliothèque de Tsarskoe Selo""",Редкие книги,20653982.jpg
12986008,"Книга ""Финансы и кредит субъектов Российской Федерации"".","В твердом переплете, бумага офсетная, печать офсетная",Редкие книги,11000921.jpg
24379709,"Журнал. Новый Орел: Первый глянцевый журнал региона.- № 59.-Орел: Тип. ""Труд"", 2010.-",Мягк. обл.,Редкие книги,26833004.jpg
10911506,"Книжка. Селезнев Н. Белая береза [Text] / Рисунок А. Гофмана. - 7-е издание. - М. : Издательство ""Посредник"" (№ 750), 1911 (Типография К.Л.Меньшова)",На верхней обложке рисунок А. Гофмана,Редкие книги,8199067.jpg
9430203,Книга печатная. Псалтирь с восследованием,,Редкие книги,45014843.jpg
15128866,Журнал. Г.Я. Маляревский. Молоко и сыр из соевых бобов,Журнал общества изучения Маньчжурского края. Торгово-промышленная секция. С иллюстрациями. Харбин. Китай. 13 стр.,Редкие книги,13941861.jpg
10911539,"Книга. Савихин В.И. Прошумела слава [Text] / Рисунок К. Лебедева / Издательство не указано. - М. : Издательство ""Посредник"" (№ 269), 1903 (Товарищество И.Д.Сытина)",На верхней обложке рисунок К. Лебедева,Редкие книги,8199145.jpg
9580272,Книга печатная. Служба 21 апреля священномученику Ианнуарию,,Редкие книги,45014950.jpg
11733069,"Книга ""Кавказский сборник""","Издание  серийное, издаваемый с Высочайшего соизволения по указанию Великого Князя Михаила Николаевича. Т.14 Публикуются обзоры исторических событий: 1787 — 1799гг.,1824 — 1834гг.,1840 — 1842гг. На титульном листе сверху надпись чернилами с соблюдением старой орфографии: « М. А. Голашевский»( очевидно владельца книги).",Редкие книги,9294326.jpg
10739599,Книга печатная. Часть конволюта. Реестр о бываемых повсягодно ... поминовениях по ... государех ...,,Редкие книги,45080696.jpg
10911531,"Книжка. Савихин В.И. Кривая доля [Text]. - 7-е издание. - М. : Издательство ""Посредник"" (№ 12), 1911 (Типография И.Н.Холчев и К°)",На верхней обложке рисунок П. Стадницкого,Редкие книги,8199127.jpg
24378241,"Брошюра. Толстой Л.Н. I. Ответ Синоду. II. Как читать Евангелие и в чем его сущность? [Текст] / Л.Н. Толстой. - [СПб.] : Кн-во ""Обновление"", № 3, 1906. - 16 c. - 3 к. Обложка издательская","В издательской шрифтовой обложке светлого жёлто-зелёного цвета.На с. 1 обложки типографским шрифтом черного цвета разного вида и размера даны библиографические сведения на с. 4 обложки – рекламно-издательская информация об опубликованных сочинениях Л.Н. Толстого и тех, которые готовятся к печати, внизу - адрес книгоиздательства ""Обновление"" без титульного листа на с. [1] вверху - сведения об авторе: ""Л.Н. Толстой"" (с типографским линейным подчёркиванием). Не разрезана",Редкие книги,26830857.jpg
10667909,Книга. Lettres inedites de Fenelon.,"В составном пестром картонном переплете с кожаными уголками и корешком, с золоченым тиснением по корешку, обрез с набрызгом на форзаце - чернильный штамп: ""Павловский Дворец-Музей. Библиотека Росси. 1938 г."" и бумажный экслибрис-наклейка:""Павловскïй Дворецъ. Библïотека."".",Редкие книги,31838608.jpg
